"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PER","GDP","TOT","MLN_USD","A","2014",376731.4462,"P"
"ROU","GDP","TOT","MLN_USD","A","2000",131266.8321,
"ROU","GDP","TOT","MLN_USD","A","2001",144331.0145,
"ROU","GDP","TOT","MLN_USD","A","2002",155640.4214,
"ROU","GDP","TOT","MLN_USD","A","2003",162921.4992,
"ROU","GDP","TOT","MLN_USD","A","2004",192680.9313,
"ROU","GDP","TOT","MLN_USD","A","2005",204713.6759,
"ROU","GDP","TOT","MLN_USD","A","2006",244675.8053,
"ROU","GDP","TOT","MLN_USD","A","2007",285824.1433,
"ROU","GDP","TOT","MLN_USD","A","2008",344669.3173,
"ROU","GDP","TOT","MLN_USD","A","2009",338819.0475,
"ROU","GDP","TOT","MLN_USD","A","2010",343515.598,
"ROU","GDP","TOT","MLN_USD","A","2011",360795.6513,
"ROU","GDP","TOT","MLN_USD","A","2012",379729.7919,
"ROU","GDP","TOT","MLN_USD","A","2013",395621.7783,
"ROU","GDP","TOT","MLN_USD","A","2014",410588.3739,
"ROU","GDP","TOT","MLN_USD","A","2015",428643.8381,
"ROU","GDP","TOT","MLN_USD","A","2016",470258.0727,
"MKD","GDP","TOT","MLN_USD","A","2000",12467.4705,
"MKD","GDP","TOT","MLN_USD","A","2001",12315.9719,
"MKD","GDP","TOT","MLN_USD","A","2002",12919.2732,
"MKD","GDP","TOT","MLN_USD","A","2003",13352.7362,
"MKD","GDP","TOT","MLN_USD","A","2004",14564.11,
"MKD","GDP","TOT","MLN_USD","A","2005",15987.092,
"MKD","GDP","TOT","MLN_USD","A","2006",17711.702,
"MKD","GDP","TOT","MLN_USD","A","2007",19090.8158,
"MKD","GDP","TOT","MLN_USD","A","2008",21537.2533,
"MKD","GDP","TOT","MLN_USD","A","2009",22582.48,
"MKD","GDP","TOT","MLN_USD","A","2010",23345.0292,
"MKD","GDP","TOT","MLN_USD","A","2011",24064.1409,
"MKD","GDP","TOT","MLN_USD","A","2012",24558.7773,
"MKD","GDP","TOT","MLN_USD","A","2013",26269.5955,
"MKD","GDP","TOT","MLN_USD","A","2014",27776.0224,
"MKD","GDP","TOT","MLN_USD","A","2015",28759.5142,
"MKD","GDP","TOT","MLN_USD","A","2016",30822.7897,
"ZMB","GDP","TOT","MLN_USD","A","2006",29635.2031,
"ZMB","GDP","TOT","MLN_USD","A","2007",32960.164,
"ZMB","GDP","TOT","MLN_USD","A","2008",36225,
"ZMB","GDP","TOT","MLN_USD","A","2009",39849.7166,
"ZMB","GDP","TOT","MLN_USD","A","2010",44492.4027,
"ZMB","GDP","TOT","MLN_USD","A","2011",47953.3221,
"ZMB","GDP","TOT","MLN_USD","A","2012",52572.6872,
"ZMB","GDP","TOT","MLN_USD","A","2013",56090.0667,
"ZMB","GDP","TOT","MLN_USD","A","2014",59768.5152,
"ZMB","GDP","TOT","MLN_USD","A","2015",62184.1302,
"ZMB","GDP","TOT","MLN_USD","A","2016",65325.8997,
